Genres,Year,Count
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]",1986-12-18,1236
"[{'id': 35, 'name': 'Comedy'}]",1989-07-05,255
"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",1992-03-20,869
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",1991-03-01,285
"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1992-09-02,180
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",1992-09-15,330
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1982-12-08,149
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",1982-04-03,3359
"[{'id': 35, 'name': 'Comedy'}]",1994-11-14,4
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",1938-12-16,34
"[{'id': 12, 'name': 'Adventure'}]",1990-06-27,359
"[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",1986-05-16,1736
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",1996-09-12,5
"[{'id': 18, 'name': 'Drama'}]",1955-10-27,351
"[{'id': 18, 'name': 'Drama'}]",1951-09-18,291
"[{'id': 27, 'name': 'Horror'}]",1996-10-08,41
"[{'id': 99, 'name': 'Documentary'}]",1996-09-27,0
"[{'id': 35, 'name': 'Comedy'}]",1996-10-03,0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1995-09-12,0
"[{'id': 99, 'name': 'Documentary'}]",1996-05-20,61
"[{'id': 35, 'name': 'Comedy'}]",1995-09-07,7
"[{'id': 35, 'name': 'Comedy'}]",1996-10-25,49
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1996-01-26,31
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",2013-10-12,1
"[{'id': 18, 'name': 'Drama'}]",1995-05-29,8
"[{'id': 18, 'name': 'Drama'}]",1996-01-01,56
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",1996-01-03,3
"[{'id': 18, 'name': 'Drama'}]",1997-03-14,0
"[{'id': 18, 'name': 'Drama'}]",1996-10-12,257
"[{'id': 35, 'name': 'Comedy'}]",1995-10-01,15
"[{'id': 99, 'name': 'Documentary'}]",1996-06-19,2
"[{'id': 18, 'name': 'Drama'}]",1981-12-04,101
"[{'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",1975-05-21,138
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",1991-04-19,107
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",1989-08-09,822
"[{'id': 27, 'name': 'Horror'}]",1980-02-08,318
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",1981-05-22,720
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",1981-04-03,165
"[{'id': 18, 'name': 'Drama'}]",1986-08-27,113
"[{'id': 18, 'name': 'Drama'}]",1986-11-19,103
"[{'id': 18, 'name': 'Drama'}]",1993-01-01,3
"[{'id': 35, 'name': 'Comedy'}]",1980-10-06,103
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",1975-03-13,1742
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",1996-07-19,12
[],1995-09-02,1
"[{'id': 18, 'name': 'Drama'}]",1996-09-13,1
"[{'id': 18, 'name': 'Drama'}]",1996-09-27,1
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",1996-05-15,5
"[{'id': 99, 'name': 'Documentary'}]",1996-09-27,0
"[{'id': 99, 'name': 'Documentary'}]",1996-10-17,0
[],1995-09-18,0
"[{'id': 99, 'name': 'Documentary'}]",1996-10-25,54
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",1993-12-17,266
"[{'id': 99, 'name': 'Documentary'}]",1995-03-08,3
"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",1982-05-12,22
"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",1994-09-10,22
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1948-11-24,17
"[{'id': 80, 'name': 'Crime'}]",1948-05-26,19
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1947-12-15,15
"[{'id': 18, 'name': 'Drama'}]",1944-10-27,11
"[{'id': 18, 'name': 'Drama'}]",1946-09-26,3
[],1935-09-10,1
[],1935-04-20,0
"[{'id': 35, 'name': 'Comedy'}]",1934-02-09,2
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",1979-05-02,93
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1972-09-13,29
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1994-03-02,3
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1967-03-17,33
"[{'id': 18, 'name': 'Drama'}]",1996-10-26,0
"[{'id': 35, 'name': 'Comedy'}]",1996-11-01,17
"[{'id': 27, 'name': 'Horror'}]",1996-11-01,33
"[{'id': 99, 'name': 'Documentary'}]",1990-09-28,2
"[{'id': 28, 'name': 'Action'}]",1995-05-17,13
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1992-09-04,44
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1988-11-17,834
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1989-09-10,137
"[{'id': 35, 'name': 'Comedy'}]",1994-05-18,9
"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",1991-04-17,320
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1991-05-15,154
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",1991-11-06,25
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",1957-09-18,565
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1990-09-14,112
"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",1991-12-27,4
"[{'id': 37, 'name': 'Western'}]",1997-10-23,1
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",1996-11-14,559
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",1991-01-31,157
"[{'id': 18, 'name': 'Drama'}]",1989-07-21,208
"[{'id': 18, 'name': 'Drama'}]",1989-08-18,188
"[{'id': 18, 'name': 'Drama'}]",1992-12-11,7
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1992-08-20,83
"[{'id': 9648, 'name': 'Mystery'}, {'id': 99, 'name': 'Documentary'}, {'id': 80, 'name': 'Crime'}]",1988-08-28,109
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1989-12-12,102
"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",1991-05-10,32
"[{'id': 99, 'name': 'Documentary'}]",1990-03-13,67
"[{'id': 18, 'name': 'Drama'}]",1975-11-18,3001
"[{'id': 35, 'name': 'Comedy'}]",1978-01-01,201
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1980-05-17,5998
"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1987-09-18,1518
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",1981-06-12,3949
"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",1985-02-20,877
"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",1986-07-18,3282
"[{'id': 37, 'name': 'Western'}]",1966-12-23,2371
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1987-01-01,173
"[{'id': 18, 'name': 'Drama'}]",1957-03-25,2130
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",1962-12-10,870
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",1971-12-18,3432
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1962-12-25,676
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",1979-08-15,2112
"[{'id': 37, 'name': 'Western'}]",1968-12-21,1160
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1983-05-23,4763
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",1987-01-01,256
"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",1949-08-31,431
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",1990-09-12,3211
"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",1979-05-25,4564
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",1992-10-09,852
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1988-05-11,364
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1985-06-01,349
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1989-07-06,179
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1960-06-16,2405
"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",1980-06-17,1092
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",1974-12-20,3418
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",1987-06-26,2595
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",1990-05-18,199
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",1989-10-05,73
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10402, 'name': 'Music'}]",1984-10-26,1107
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1952-07-21,118
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",1984-02-16,1104
"[{'id': 18, 'name': 'Drama'}]",1980-11-14,968
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1977-04-19,1044
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1983-10-20,241
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",1979-04-16,356
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 12, 'name': 'Adventure'}]",1981-09-16,623
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1973-12-25,639
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1971-12-20,266
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1990-09-09,24
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",1957-02-16,569
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1983-02-17,81
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",1984-10-26,4208
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",1992-08-13,388
"[{'id': 10752, 'name': 'War'}]",1989-12-15,391
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1991-02-08,75
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1979-04-25,600
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1990-09-21,431
"[{'id': 18, 'name': 'Drama'}]",1989-06-02,2786
"[{'id': 18, 'name': 'Drama'}]",1967-12-21,855
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1958-04-23,292
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1990-02-21,511
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",1957-10-02,554
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",1963-02-14,427
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1974-06-20,939
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",1951-09-17,323
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",1948-01-24,285
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1987-12-01,196
"[{'id': 35, 'name': 'Comedy'}]",1933-11-17,170
"[{'id': 35, 'name': 'Comedy'}]",1985-10-11,164
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1980-05-22,3890
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1986-08-22,1568
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1931-05-11,465
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",1987-03-13,760
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",1963-06-20,731
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",1978-12-08,943
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 53, 'name': 'Thriller'}]",1981-03-11,37
"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1993-02-11,2358
"[{'id': 37, 'name': 'Western'}]",1992-08-07,1133
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1962-10-24,188
"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",1990-08-22,86
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",1944-09-23,234
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",1985-07-03,6239
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1991-12-27,298
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",1970-01-25,327
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1986-05-01,149
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}]",1988-07-16,792
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",1986-03-07,642
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1967-06-22,390
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",1990-03-28,131
"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",1974-12-15,880
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1991-10-03,165
"[{'id': 18, 'name': 'Drama'}]",1991-12-20,139
"[{'id': 35, 'name': 'Comedy'}]",1940-10-15,756
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",1940-11-13,831
"[{'id': 37, 'name': 'Western'}]",1952-03-27,343
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1946-08-23,244
"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1988-10-01,387
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",1980-10-02,104
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1959-12-26,660
"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",1984-05-04,413
"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",1982-06-06,140
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1987-02-27,104
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",1989-05-24,3221
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1979-12-19,243
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1982-11-30,730
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1988-02-05,89
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1985-12-13,164
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1985-08-07,121
"[{'id': 10402, 'name': 'Music'}]",1982-07-14,363
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1984-11-02,180
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1985-12-12,70
"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",1956-03-15,238
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",1989-04-21,383
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",1975-12-03,148
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}, {'id': 80, 'name': 'Crime'}]",1969-09-23,659
"[{'id': 18, 'name': 'Drama'}]",1984-05-19,282
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",1991-09-12,45
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",1989-07-21,974
[],1996-10-18,0
[],1995-01-01,1
"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",1996-11-08,12
"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",1996-11-08,20
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1996-01-22,10
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",1996-11-08,12
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",1996-11-08,0
"[{'id': 99, 'name': 'Documentary'}]",1996-02-19,1
"[{'id': 35, 'name': 'Comedy'}]",1996-12-24,8
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1995-09-15,13
[],1996-09-05,0
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",1992-05-22,1664
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",1981-08-21,571
"[{'id': 27, 'name': 'Horror'}]",1992-07-16,21
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1983-11-18,40
"[{'id': 27, 'name': 'Horror'}]",1996-10-02,17
"[{'id': 27, 'name': 'Horror'}]",1993-09-29,17
"[{'id': 27, 'name': 'Horror'}]",1982-09-24,59
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1979-07-27,192
"[{'id': 27, 'name': 'Horror'}]",1989-12-01,19
"[{'id': 27, 'name': 'Horror'}]",1974-08-13,22
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",1986-03-27,74
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1977-04-06,34
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1987-06-09,39
"[{'id': 27, 'name': 'Horror'}]",1963-03-28,959
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1958-09-12,147
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",1980-09-01,18
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1991-08-02,24
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",1945-05-25,47
"[{'id': 10749, 'name': 'Romance'}, {'id': 27, 'name': 'Horror'}]",1992-11-13,1087
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1935-04-21,208
"[{'id': 27, 'name': 'Horror'}]",1976-10-18,58
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1992-10-16,303
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",1991-11-15,692
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1962-04-12,125
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1976-11-03,977
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1982-04-02,97
"[{'id': 27, 'name': 'Horror'}]",1984-11-14,1212
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",1922-03-15,373
"[{'id': 27, 'name': 'Horror'}]",1988-09-15,2
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1976-06-06,485
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1996-10-03,34
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1996-09-09,45
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1996-11-15,47
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1996-05-13,213
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1997-01-31,104
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",1996-11-21,671
"[{'id': 18, 'name': 'Drama'}]",1996-01-21,136
"[{'id': 18, 'name': 'Drama'}]",1996-08-30,236
"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",1996-11-15,583
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",1982-10-21,15
"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",1996-12-03,38
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",1996-12-13,55
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1995-09-29,5
